# this line is just a comment
miRNA ID	miRNA Acc	Refseq	Symbol	Description	diana	microinspector	miranda	mirtarget2	mitarget	nbmirtar	pictar	pita	rna22	rnahybrid	targetscan
	MIMAT0000462	XM_933942			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933959			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933972			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933973			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933979			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933981			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_933987			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934015			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934019			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934020			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934031			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934038			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934060			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934071			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934073			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934113			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934166			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934188			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934199			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934205			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934210			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934240			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934270			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934286			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934329			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934334			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934349			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934371			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934381			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934388			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934402			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934407			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934419			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934453			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934478			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934490			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934503			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934514			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934517			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934552			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934564			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934565			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934574			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934597			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934606			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934619			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934624			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934649			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934658			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934675			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934676			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934682			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934711			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934721			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934743			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934772			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934796			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934797			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934805			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934889			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934917			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934920			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_934931			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935188			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935369			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935391			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935420			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935440			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935522			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935531			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935534			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935535			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935540			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935548			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935555			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935566			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935576			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935577			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935586			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935598			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935599			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935633			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935645			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935650			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935662			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935666			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935668			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935672			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935685			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935700			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935702			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935704			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935707			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935728			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935740			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935741			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935750			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935751			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935755			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935761			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935773			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935778			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935781			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935789			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935806			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935886			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935887			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935893			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935951			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935966			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_935989			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936008			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936041			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936049			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936057			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936087			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936088			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936090			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936095			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936096			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936101			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936114			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936119			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936128			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936129			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936134			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936155			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936165			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936213			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936218			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936222			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936226			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936228			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936229			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936233			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936240			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936241			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936244			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936247			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936251			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936254			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936258			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936262			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936272			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936273			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936275			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936279			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936286			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936301			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936303			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936307			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936312			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936313			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936315			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936317			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936336			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936343			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936354			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936361			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936368			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936370			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936372			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936389			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936413			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936414			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936418			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936428			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936430			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936431			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936434			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936438			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936453			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936464			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936477			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936481			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936483			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936489			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936495			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936496			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936512			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936526			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936545			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936553			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936559			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936560			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936571			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936572			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936580			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936587			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936590			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936596			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936601			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936607			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936613			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936630			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936640			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936642			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936646			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936648			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936655			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936673			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936681			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936685			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_936690			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945482			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944973			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945300			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945296			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945267			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945265			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945242			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944980			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944985			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944990			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945233			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944969			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944956			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945318			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945469			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945461			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945437			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945436			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945394			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945390			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944953			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945778			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945369			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945368			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945341			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944991			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945224			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945082			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945184			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945179			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945026			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945000			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945164			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945080			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945219			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945078			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945062			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945050			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945035			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945193			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945023			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945019			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945223			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945222			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945220			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945002			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945215			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945208			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945207			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945005			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945010			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945015			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945205			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945031			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946378			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946112			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946093			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946066			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946053			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946051			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946033			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946030			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946019			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945995			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945965			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945959			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945958			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945938			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946140			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946181			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946182			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946374			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946373			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946336			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946286			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946278			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946272			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946265			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946240			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946239			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946210			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946205			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946193			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_946191			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945929			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945912			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945887			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945733			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945726			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945724			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945689			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945643			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945624			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945609			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945588			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945580			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945559			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945536			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945535			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945519			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945736			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945742			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945743			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945886			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945881			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945799			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945796			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945789			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945788			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945786			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945782			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945775			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945774			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945770			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945762			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945745			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_945506			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944952			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944483			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944366			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944363			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944355			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944350			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944331			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944326			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944314			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944312			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944309			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944305			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944300			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944288			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944281			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944393			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944401			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944416			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944454			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944447			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944446			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944445			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944444			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944443			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944441			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944440			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944439			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944438			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944428			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944424			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944418			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944279			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944276			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944171			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944169			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944159			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944153			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944152			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944150			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944143			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944138			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944137			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944122			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944116			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	XM_944114			0	0	0	0	0	0	0	0	0	1	0
